sourceNodeId,targetNodeId,value,time
6680,17332,236.02,66
7149,13843,408.6,66
3070,14097,560.65,66
10874,19492,586.95,66
14376,2066,190.33,66
6993,19129,511.98,66
11841,6133,211.25,66
7219,5963,106.69,66
9090,19463,440.04,66
11625,19363,346.73,66
1663,8501,377.07,66
8204,6342,134.75,66
6449,6570,373.2,66
2695,3550,388.2,66
18886,10919,548.16,66
19646,17443,353.14,66
17210,17059,175.5,66
8803,15397,547.45,66
9325,9317,124.66,66
8544,4929,245.39,66
8462,17872,328.08,66
3183,19724,547.67,66
7697,19980,289.48,66
9017,18548,521.63,66
8409,1847,224.19,66
6333,7475,180.96,66
18234,19781,111.34,66
15260,9105,177.63,66
7256,11257,144.58,66
18580,17491,206.13,66
6088,1977,130.82,66
9226,18982,198.11,66
17969,13686,234.36,66
8015,9425,169.47,66
19217,2121,183.63,66
8328,13604,117.37,66
9985,7792,337.29,66
18932,12709,599.45,66
9363,19467,182.27,66
5822,5300,246.66,66
15214,6804,154.0,66
19039,3106,411.29,66
19997,4109,279.08,66
17795,14978,385.32,66
6175,1510,177.72,66
4709,14455,312.94,66
8463,6407,363.13,66
9981,15964,230.36,66
16642,18537,350.51,66
7992,19140,267.19,66
2904,9651,562.7,66
11731,11392,296.48,66
19123,19105,596.03,66
11196,19594,483.29,66
5244,19979,177.14,66
19493,19941,158.21,66
3839,19191,366.2,66
2759,9061,397.51,66
18359,4627,179.78,66
2527,3751,353.04,66
7080,18101,581.8,66
9062,8336,479.79,66
19759,19971,237.19,66
7354,3946,199.0,66
7406,14682,137.63,66
13463,17634,135.24,66
5274,3113,182.53,66
6090,19772,173.5,66
11551,14487,141.5,66
17257,18465,122.84,66
1351,8571,173.58,66
9073,1607,414.01,66
9994,4175,376.92,66
8329,15220,196.72,66
19896,9867,360.32,66
19882,15890,223.58,66
19600,17286,346.1,66
9509,18695,129.46,66
7534,19349,174.36,66
6403,8067,376.51,66
9978,18263,354.17,66
19303,19873,135.75,66
5717,9786,385.14,66
12846,18834,558.03,66
19713,6788,279.07,66
18336,4721,121.01,66
9380,9959,102.15,66
11163,16371,469.51,66
1774,19672,279.8,66
9187,5328,441.7,66
2876,19654,466.39,66
19402,19874,174.72,66
16595,17668,316.38,66
9365,17767,178.61,66
19498,15681,174.33,66
7198,9924,448.23,66
8371,19867,126.81,66
10030,6635,188.49,66
9388,18700,143.32,66
12323,17307,107.83,66
15463,6069,170.47,66
8974,19480,532.25,66
8397,602,178.46,66
17794,19072,389.58,66
13527,4768,143.67,66
8909,9903,505.32,66
9219,9670,168.36,66
10824,9922,438.57,66
12786,6266,294.08,66
19352,9826,142.58,66
9445,4232,123.87,66
4715,18907,270.29,66
19634,9988,237.77,66
15628,18822,345.1,66
12722,4172,348.94,66
14238,6995,140.07,66
14640,8018,304.14,66
17937,1796,315.29,66
19769,13252,341.2,66
2185,9371,152.58,66
9616,2028,395.57,66
13478,9658,145.08,66
19457,9954,193.63,66
19637,18662,353.01,66
9401,17835,194.0,66
17713,19797,247.66,66
7639,6520,289.07,66
7714,16019,378.47,66
17675,17894,203.91,66
19730,19524,305.57,66
8282,16468,120.36,66
2057,9955,163.52,66
3879,6620,276.51,66
9757,17305,347.57,66
7148,13238,478.86,66
19378,13991,122.36,66
18047,8245,197.85,66
14806,3666,430.76,66
3793,12488,356.85,66
17708,1573,306.16,66
7680,19980,299.42,66
7430,17685,139.3,66
15321,15479,113.79,66
9988,9553,340.27,66
17300,19987,107.55,66
12964,2781,438.07,66
9997,15660,260.85,66
7135,9494,451.64,66
10980,1318,476.91,66
15237,6898,109.19,66
17765,19067,263.02,66
16406,9961,204.21,66
2667,19548,380.01,66
12197,18892,127.45,66
5842,9949,384.72,66
7185,4470,585.17,66
9228,14660,172.89,66
17677,3715,348.67,66
15089,7930,418.94,66
19979,19749,329.35,66
19913,2962,294.26,66
3686,19940,261.64,66
1749,9406,310.45,66
19040,14921,503.52,66
17354,6017,149.0,66
17737,9202,317.45,66
17778,1347,209.44,66
3996,9046,203.55,66
17835,12084,278.67,66
18707,19337,328.51,66
15738,19979,241.72,66
7736,15387,301.7,66
19748,17548,213.71,66
3405,11377,107.69,66
11688,1481,201.24,66
13080,9328,595.02,66
4268,9912,158.3,66
17897,16947,235.94,66
18093,8662,170.99,66
8546,492,341.83,66
9101,9585,533.9,66
19338,1380,173.25,66
3553,9898,134.05,66
9543,7210,146.75,66
3644,19032,249.58,66
4061,18793,159.3,66
17647,6098,371.35,66
19238,9992,184.71,66
17665,7479,385.07,66
18372,11674,182.63,66
10939,9993,414.64,66
16451,17635,336.89,66
18779,17010,291.04,66
18758,15266,397.52,66
4102,5160,197.6,66
16284,14408,178.16,66
6685,3181,361.35,66
7466,9607,190.5,66
666,13509,399.94,66
19446,9925,171.53,66
3881,19398,394.3,66
7684,19989,229.63,66
974,17751,584.9,66
18243,14723,173.86,66
1059,250,501.77,66
2426,15239,299.26,66
10676,8753,212.33,66
8824,3750,553.22,66
6684,16055,337.85,66
15290,17648,103.98,66
9392,17034,184.72,66
18545,19605,364.64,66
1273,19891,107.3,66
19517,5510,104.08,66
16901,3122,577.57,66
17593,9681,150.64,66
16843,18482,441.73,66
9331,8945,122.16,66
1123,9983,589.94,66
1440,19331,183.16,66
10446,19569,399.63,66
3562,4698,190.36,66
16481,5890,220.32,66
18892,17540,569.71,66
9362,15370,166.55,66
19160,16265,455.91,66
19257,14507,138.8,66
8255,19927,134.74,66
9369,2770,177.3,66
15369,18422,192.61,66
7001,5209,591.2,66
14493,15488,262.02,66
3387,8827,116.26,66
19718,16888,14.55,66
1990,3256,299.95,66
6466,3049,365.11,66
18999,9894,444.44,66
19429,7169,188.13,66
19020,8165,402.36,66
4999,10949,598.66,66
3755,9957,351.48,66
16863,16401,472.67,66
9496,19181,107.48,66
1208,14382,105.16,66
8420,1064,229.08,66
17997,3884,368.88,66
17415,6951,137.08,66
13570,17983,106.51,66
14219,11479,186.72,66
13261,13972,106.94,66
18867,13699,547.84,66
5726,16890,267.23,66
6495,1771,307.05,66
9243,14034,187.89,66
4673,8924,211.52,66
6558,12969,377.76,66
7794,5206,226.41,66
8513,17684,393.77,66
8515,16565,388.64,66
8772,18468,381.23,66
15438,16439,148.86,66
19260,8261,159.32,66
9449,19502,140.66,66
19576,15044,179.94,66
18281,9544,157.58,66
4582,16775,338.19,66
12876,9175,554.29,66
6577,8963,294.64,66
13811,16988,357.47,66
12047,8675,139.61,66
13059,9196,471.2,66
3626,2857,232.61,66
6690,17747,339.16,66
15008,9698,432.01,66
9776,16215,228.33,66
4756,2894,393.48,66
14427,19808,248.47,66
8996,19878,491.1,66
18033,7297,183.55,66
4110,16751,121.12,66
14674,16435,352.95,66
14826,13021,507.02,66
1133,18174,451.85,66
16505,7009,317.98,66
3200,15464,164.94,66
9386,19179,190.96,66
19590,15300,142.86,66
4238,18293,115.55,66
14477,5424,292.76,66
11757,9398,219.94,66
922,17511,415.7,66
13929,10119,363.73,66
19996,15636,214.8,66
5387,8824,152.46,66
8989,9936,407.32,66
19371,9095,114.94,66
12973,8338,444.26,66
5836,9922,202.02,66
18469,2386,378.01,66
19127,4491,537.1,66
2287,11522,192.22,66
15635,1549,233.5,66
18404,18836,352.66,66
19525,8327,193.52,66
13421,19547,173.1,66
6697,153,268.76,66
16357,3840,163.28,66
1097,1532,508.11,66
19059,9991,420.42,66
4593,9466,206.55,66
11988,9322,247.67,66
3678,5107,270.57,66
4469,5338,258.88,66
842,2420,421.6,66
2183,3927,104.37,66
15605,15190,252.05,66
3516,9690,152.47,66
10364,5522,191.1,66
7379,19668,108.11,66
18290,19987,149.27,66
7358,13034,185.46,66
19774,14088,253.55,66
2161,8687,161.89,66
18841,17365,562.94,66
18757,14034,360.57,66
4778,2827,327.75,66
17128,2596,433.1,66
5397,18607,182.66,66
7422,2040,180.07,66
12579,19993,228.83,66
16626,9843,250.16,66
17018,14486,480.39,66
4203,2133,181.5,66
3190,17812,410.98,66
4646,7949,375.33,66
15414,17920,132.52,66
6316,9749,180.05,66
17344,5873,199.44,66
17059,15522,559.91,66
19581,11462,117.76,66
1534,19813,120.02,66
9002,2054,434.5,66
5074,9900,504.2,66
19564,19975,156.27,66
7959,9848,223.41,66
13270,18883,195.33,66
3903,10807,353.26,66
4743,14636,267.41,66
13546,13020,120.8,66
955,6686,480.76,66
12993,13127,495.27,66
5333,2315,106.25,66
4747,19289,369.54,66
15527,15883,175.33,66
5919,9559,366.73,66
18405,6917,394.27,66
7964,19493,277.6,66
14558,8838,375.01,66
11898,1908,389.55,66
4925,17883,461.0,66
8492,18218,388.76,66
16476,2720,392.54,66
16895,10549,444.54,66
10260,11204,178.72,66
9986,19029,216.27,66
19240,9568,170.52,66
7699,6532,336.66,66
17518,19921,148.52,66
3612,19894,278.77,66
19490,16203,148.69,66
19424,9984,126.25,66
2388,19880,152.55,66
6935,9680,436.51,66
13908,8696,249.77,66
1997,19997,202.85,66
19110,9991,545.48,66
3059,8575,525.6,66
7280,16794,103.01,66
1404,18921,156.16,66
19511,19848,177.55,66
14925,9300,592.07,66
14018,16023,105.18,66
17084,16468,562.65,66
5954,18520,387.76,66
19847,8203,336.32,66
10222,15735,123.33,66
19516,678,113.97,66
13102,18938,541.86,66
6602,6286,263.55,66
19810,11076,251.94,66
16134,14337,129.36,66
1481,13234,138.11,66
8113,4134,182.88,66
17751,9940,277.82,66
6596,9188,340.97,66
6663,18964,295.19,66
14203,7858,124.3,66
7359,4440,110.93,66
9026,17612,528.48,66
6599,16603,324.57,66
12410,19110,378.72,66
11223,19952,170.47,66
8087,7753,193.5,66
1626,4901,282.29,66
9309,9801,177.27,66
10329,17643,160.91,66
7516,5734,182.32,66
15823,9526,235.63,66
19261,17195,162.78,66
14613,19526,278.51,66
16382,19462,148.08,66
6609,18038,219.97,66
8762,9032,275.79,66
12171,9401,180.55,66
6699,18402,397.01,66
18492,9185,224.22,66
17678,12739,373.98,66
7806,9353,255.83,66
15488,19989,179.3,66
15430,9929,184.78,66
3184,7843,561.22,66
7641,6953,320.6,66
16611,1122,208.5,66
5045,14758,579.61,66
19447,968,103.41,66
6321,8776,148.46,66
16968,9443,428.39,66
7665,15350,244.96,66
6820,12856,449.92,66
3739,19942,317.98,66
13664,859,389.07,66
16118,8688,142.5,66
689,19849,277.91,66
8886,7016,516.55,66
2052,19947,168.63,66
9212,15801,136.61,66
18286,2176,116.23,66
5876,4237,213.75,66
13639,2266,388.35,66
19844,4428,202.53,66
13545,9593,165.36,66
11971,9779,228.94,66
18434,19250,208.99,66
12682,18801,367.22,66
17891,8778,268.32,66
6309,11895,173.77,66
14029,8871,178.49,66
17747,1350,392.47,66
1490,6228,112.94,66
18395,19024,117.23,66
16513,12916,332.52,66
16663,9014,248.58,66
14485,19340,262.66,66
8076,9866,188.55,66
17800,7841,229.0,66
5145,8140,555.38,66
8846,14500,568.35,66
19328,9577,188.69,66
4688,8636,281.73,66
16139,9865,116.01,66
9296,18447,119.3,66
8713,8149,359.44,66
19199,16453,410.2,66
11455,19339,192.61,66
4289,9995,184.32,66
1600,7574,201.19,66
15606,17812,236.75,66
16834,12073,563.23,66
1375,19852,181.28,66
16549,19913,319.7,66
16184,5883,155.35,66
8610,8583,253.44,66
5123,4689,555.27,66
3572,12035,196.82,66
14345,7779,120.62,66
4845,17333,594.14,66
17783,1089,350.08,66
13407,11509,111.9,66
19666,5765,269.64,66
10533,9506,394.48,66
6882,9863,449.17,66
4068,9989,127.9,66
18712,3616,304.01,66
17746,15446,381.92,66
17341,18213,125.7,66
17361,13798,170.44,66
11185,9981,408.97,66
7187,9382,525.21,66
19305,19816,121.16,66
19070,7108,597.46,66
6736,19896,358.67,66
9989,13901,252.35,66
17754,17813,251.16,66
16796,16689,320.6,66
16288,7496,170.61,66
7394,8564,111.29,66
12120,6772,169.14,66
3728,18675,299.42,66
16909,19271,478.42,66
7228,18569,181.52,66
18854,8660,582.28,66
19583,19490,191.78,66
18608,15364,378.32,66
15487,15810,105.98,66
16831,19345,537.36,66
12570,3844,381.89,66
19115,14635,411.1,66
9382,4812,126.33,66
19534,11045,188.77,66
19986,9755,340.63,66
18087,16004,104.12,66
9277,14516,191.08,66
6914,8683,525.27,66
11801,8375,329.41,66
6388,5284,140.16,66
9457,7122,172.61,66
19831,10631,260.02,66
19055,19686,507.26,66
11275,12085,114.56,66
5911,4279,321.35,66
4324,5516,115.09,66
8954,8938,590.51,66
7621,19242,261.45,66
9423,4620,187.97,66
7298,16052,147.83,66
9052,11922,434.04,66
6374,2920,100.88,66
7812,12567,307.55,66
19188,19147,551.73,66
6586,9141,340.26,66
13851,9204,349.91,66
9999,6815,317.64,66
9999,19615,317.64,66
12508,6489,225.44,66
5128,8408,564.53,66
12086,9912,110.55,66
685,11878,288.82,66
10941,19672,473.17,66
16572,18977,202.82,66
8587,9864,378.6,66
9274,13013,103.66,66
17101,4373,441.48,66
7846,5322,314.27,66
17161,19941,509.94,66
128,19660,112.38,66
4035,19818,134.5,66
16062,5079,135.72,66
7918,3668,300.85,66
16443,18004,270.2,66
8307,9672,179.22,66
9307,13542,197.05,66
9995,4664,394.35,66
19752,7625,206.61,66
1730,19025,345.82,66
18138,8548,114.19,66
4959,1240,482.48,66
16376,17018,165.63,66
10629,7897,296.6,66
18910,17544,518.47,66
7072,18949,484.82,66
18581,9987,292.42,66
5552,7912,182.38,66
15090,9987,451.29,66
4927,19987,464.73,66
18007,17445,136.89,66
13053,15041,548.76,66
7614,19338,322.85,66
10412,2404,222.66,66
10722,19378,211.58,66
18030,8567,150.71,66
17468,19521,107.26,66
10066,11921,152.28,66
8199,9356,132.78,66
1767,404,356.38,66
9710,9690,267.66,66
11758,18374,311.41,66
13398,9555,177.71,66
4107,7559,171.33,66
2834,17964,448.44,66
17687,2100,380.26,66
15994,9410,318.01,66
14327,19888,199.52,66
8308,9964,199.77,66
6101,16683,145.47,66
19760,17220,369.92,66
19985,2600,209.89,66
17040,14020,519.94,66
14535,9905,241.53,66
19466,19916,116.29,66
14870,5442,469.55,66
15408,14644,106.88,66
17578,8259,147.41,66
517,13831,237.39,66
15831,18645,302.86,66
19561,6340,198.35,66
16619,7124,216.39,66
5190,15160,475.82,66
18042,9680,127.76,66
8577,9332,259.85,66
4944,8941,528.16,66
7063,5844,531.63,66
7809,19894,239.69,66
5217,2104,100.75,66
17156,12294,571.88,66
7109,8641,545.03,66
2928,19117,495.98,66
16502,13543,269.1,66
5755,18941,200.0,66
4896,4980,528.67,66
17813,10409,362.89,66
11933,13821,356.91,66
16225,18052,194.69,66
4873,19771,561.65,66
9455,19987,116.12,66
14947,19781,594.57,66
5029,8359,597.48,66
13480,9939,110.37,66
4611,14341,328.13,66
16452,15219,275.25,66
19672,18883,292.17,66
5627,19999,230.66,66
6406,6277,368.95,66
19268,6976,199.97,66
15715,12341,211.88,66
7950,19564,259.7,66
13595,15719,130.88,66
19718,16888,14.55,66
11976,8403,240.0,66
2531,16328,342.16,66
17869,19632,337.82,66
2613,9997,274.89,66
8615,19494,209.13,66
15521,2004,165.58,66
19038,4076,518.67,66
15002,17770,528.15,66
13127,9931,401.0,66
9993,1335,225.91,66
7002,9924,541.3,66
12422,13267,281.85,66
15178,17959,594.2,66
17228,17698,103.09,66
18709,3312,315.29,66
17606,5813,355.23,66
16541,1383,242.53,66
2337,14487,134.97,66
18467,18864,365.17,66
6262,9894,120.62,66
11754,1155,399.04,66
16101,9557,180.6,66
17691,19442,286.32,66
4972,7985,559.97,66
8749,7156,227.58,66
5330,16853,199.97,66
2579,5505,328.19,66
4182,3730,166.91,66
7146,3335,499.57,66
17818,9461,283.42,66
9244,3499,176.67,66
16048,19352,158.22,66
14761,6056,219.17,66
16003,1378,110.95,66
11289,12993,151.8,66
10295,7741,181.58,66
230,19885,164.92,66
19987,5918,307.79,66
17935,5938,300.61,66
7539,10836,158.72,66
8240,18341,156.0,66
6200,19874,108.41,66
9216,19602,184.8,66
19627,18756,231.5,66
8737,3667,209.86,66
8385,8549,109.05,66
10768,15768,386.45,66
18357,17441,166.13,66
284,19997,152.3,66
8917,9991,596.25,66
7407,8722,178.41,66
11112,14773,494.1,66
9418,16173,184.33,66
12727,2934,358.97,66
12131,18529,189.36,66
19492,6948,152.55,66
19323,6405,144.5,66
1368,2381,188.05,66
18024,9621,100.95,66
7069,9849,445.63,66
9321,17651,138.11,66
14159,7874,119.19,66
6795,19317,259.17,66
17963,19558,319.2,66
933,3010,586.47,66
7332,9980,153.58,66
14799,4884,372.04,66
8934,4746,583.15,66
13308,14309,182.41,66
17533,9984,112.7,66
17863,18898,226.46,66
9265,8815,112.76,66
2515,15673,327.45,67
3190,15140,410.98,67
9147,6870,498.85,67
18273,5489,195.3,67
11736,12250,250.03,67
2855,9317,574.44,67
13011,9978,405.25,67
15113,1974,486.77,67
1849,15398,305.1,67
4428,18737,386.42,67
4567,9843,288.48,67
949,11657,554.58,67
5373,6009,181.49,67
2990,15833,488.98,67
18793,18930,319.02,67
8394,7514,141.11,67
17229,9826,120.11,67
19626,8928,346.36,67
8112,4119,148.02,67
7136,8421,460.51,67
6379,9921,185.66,67
16299,85,155.74,67
19124,10661,465.92,67
18069,12074,127.08,67
6919,16711,520.54,67
3461,17108,153.78,67
7709,17223,318.54,67
2650,7049,273.6,67
15629,4024,319.79,67
5259,12978,130.97,67
2594,701,304.98,67
2316,16060,186.64,67
19883,9796,393.29,67
18504,15345,360.6,67
9489,9999,132.6,67
17386,15841,185.53,67
18397,5266,130.88,67
15457,17593,140.47,67
19248,9795,132.16,67
3596,17831,146.36,67
2390,19779,109.08,67
18623,19416,266.23,67
17586,5989,145.52,67
17083,18210,454.58,67
12173,16058,160.5,67
6125,19898,119.54,67
13036,18395,493.04,67
4558,3561,344.22,67
2179,19444,168.33,67
6341,13865,177.78,67
18963,16134,410.73,67
18848,1186,464.32,67
19133,9666,577.19,67
5300,6721,131.52,67
18526,19924,332.89,67
17080,9923,414.29,67
8862,17945,558.07,67
19249,18730,145.47,67
4029,18840,146.96,67
18438,18180,261.57,67
5056,5703,494.0,67
7480,16312,139.16,67
16751,3008,269.58,67
17791,18256,288.14,67
19996,6932,214.8,67
2679,891,363.27,67
16242,4944,120.76,67
2722,9837,325.57,67
9243,9106,187.89,67
5092,9270,535.2,67
12306,8054,185.89,67
19816,19525,390.51,67
9193,13549,403.91,67
14110,14710,124.44,67
241,3468,186.13,67
7295,19046,160.16,67
6534,6233,241.61,67
18977,19491,533.21,67
8938,17067,406.02,67
18876,7876,427.47,67
19196,19748,492.42,67
16568,15548,306.04,67
16008,14665,197.88,67
18651,9858,239.58,67
12345,7264,146.96,67
17769,10054,326.26,67
19337,17125,135.41,67
6216,11850,160.33,67
13286,4448,181.83,67
8439,8121,205.6,67
19530,19527,170.6,67
10189,11441,184.63,67
19693,9990,260.67,67
17125,12690,587.15,67
16570,19849,311.73,67
10589,18698,393.39,67
16362,19505,181.58,67
11508,15886,110.22,67
7865,18857,245.86,67
9501,12659,173.53,67
6401,9178,324.67,67
9583,611,193.77,67
12841,16405,518.26,67
19989,7189,374.64,67
11588,14721,118.48,67
12397,18212,100.08,67
306,9996,106.58,67
17242,8708,199.22,67
9236,16018,172.8,67
6618,16520,357.94,67
7623,2565,285.23,67
17033,17794,452.76,67
19000,14373,562.88,67
16022,13410,173.25,67
4767,19974,340.72,67
6464,6744,252.89,67
11521,501,159.94,67
13312,1700,169.0,67
17375,15508,112.4,67
13965,12917,202.69,67
7088,9639,449.07,67
19543,2756,149.83,67
19161,15270,442.5,67
1298,15898,187.75,67
9695,14479,288.82,67
9310,6992,176.5,67
17737,6450,317.45,67
18462,3057,351.42,67
9667,4713,301.6,67
4880,18219,479.82,67
16227,9751,140.94,67
8868,19092,437.73,67
14501,18928,399.76,67
11999,18459,358.38,67
16860,2839,422.75,67
7256,18842,144.58,67
9387,9996,110.01,67
2396,2763,163.89,67
2498,19858,327.36,67
6178,5192,148.36,67
6192,5689,157.13,67
1726,12075,212.66,67
2962,18981,484.23,67
4086,14388,111.93,67
6968,18544,515.59,67
19983,9252,320.76,67
18341,6931,168.16,67
7074,8001,544.84,67
16291,19827,166.25,67
2946,18039,599.89,67
17142,19979,533.25,67
15563,9249,132.92,67
14958,9957,580.97,67
2522,7783,19.36,67
16292,12065,133.03,67
7071,14776,448.29,67
14932,8451,581.22,67
14083,7804,156.75,67
1920,19218,301.94,67
19545,7971,130.75,67
19362,19558,103.01,67
14252,12897,120.66,67
2097,19821,128.77,67
17264,11380,121.37,67
18523,16294,372.67,67
12696,6948,220.44,67
15906,7667,384.32,67
17239,8982,163.63,67
15859,4327,393.58,67
17127,18610,539.46,67
19703,19016,384.14,67
18646,11382,208.1,67
15269,12727,123.3,67
4530,17723,335.41,67
15504,3697,172.3,67
18022,18914,148.58,67
4419,5077,270.41,67
19913,8596,294.26,67
19822,18060,291.75,67
16774,6388,239.52,67
18942,19587,484.7,67
13073,17357,432.1,67
13105,19975,505.05,67
8770,13557,281.1,67
8379,4077,106.69,67
19294,1190,138.63,67
4869,9322,479.33,67
19355,9250,185.66,67
1339,9992,171.08,67
14188,19928,102.05,67
2813,8122,489.14,67
12823,17522,500.85,67
8674,13252,312.17,67
6736,15338,358.67,67
6026,16902,164.83,67
16257,15780,191.52,67
15032,9793,575.04,67
8893,8435,422.73,67
16957,19190,569.41,67
16543,19009,385.63,67
4408,19963,266.2,67
5677,9891,238.97,67
4922,18124,525.66,67
19146,19779,593.14,67
1017,17984,453.14,67
10365,14610,182.44,67
13243,3277,106.83,67
11206,19359,195.75,67
8582,6537,394.0,67
18191,9986,195.63,67
12757,9812,396.51,67
1796,6276,258.48,67
13386,18272,181.21,67
16745,17842,285.85,67
9233,2579,163.05,67
4151,9613,110.15,67
17155,9748,489.04,67
11531,18761,105.98,67
10145,18820,155.85,67
8761,5701,207.6,67
9363,9037,182.27,67
19205,19684,122.69,67
8094,6741,119.01,67
4983,10365,429.88,67
4844,19827,552.63,67
10795,9199,213.47,67
19074,6098,470.41,67
4154,9911,111.44,67
12350,9616,106.09,67
4838,17669,534.38,67
6069,8220,101.98,67
15655,7652,357.05,67
16431,5575,284.04,67
19228,10285,185.28,67
9184,15660,458.51,67
18770,9476,256.95,67
8399,4020,180.22,67
16607,19880,316.47,67
15310,11172,169.96,67
19901,2885,257.95,67
19028,19812,401.86,67
13822,6506,321.77,67
7734,4842,290.3,67
6086,8100,181.66,67
12486,19959,329.11,67
2547,18955,210.38,67
11033,13427,460.11,67
17457,11787,181.74,67
2987,4835,589.65,67
4961,9806,508.33,67
2578,16566,225.5,67
314,18954,148.86,67
14274,5729,104.9,67
14085,6259,131.39,67
19606,7278,325.76,67
13339,18962,159.11,67
2440,9414,264.04,67
19995,16662,220.66,67
15696,2789,338.35,67
18367,18053,198.0,67
15985,8772,336.8,67
12119,9745,157.11,67
15871,18771,278.26,67
4851,13766,517.53,67
19480,9994,158.58,67
7848,6406,323.76,67
16424,7913,367.82,67
318,18237,136.83,67
11060,3680,440.98,67
2756,8020,329.79,67
6909,3542,581.16,67
4539,9243,264.01,67
19766,9602,236.49,67
9389,2807,120.8,67
19119,9510,410.95,67
13923,3462,216.22,67
13066,9623,494.07,67
17111,4659,536.96,67
8970,13111,511.5,67
6375,17880,119.55,67
18111,19266,136.47,67
17781,3779,395.35,67
19981,10783,359.14,67
5816,19891,261.01,67
1655,15420,334.83,67
19889,6730,328.39,67
18906,6950,599.38,67
16896,19975,456.29,67
18547,16819,310.23,67
