nodeid,isFraud,init_balance,fraudStep
10819,0,494.25,-1
10820,0,537.09,-1
10821,0,573.65,-1
10822,0,591.19,-1
10823,0,532.74,-1
10824,0,438.57,-1
10825,0,586.97,-1
10826,0,549.32,-1
10827,0,542.02,-1
10828,0,429.00,-1
10829,0,529.57,-1
10830,0,476.44,-1
10831,0,407.17,-1
10832,0,423.45,-1
10833,0,513.77,-1
10834,0,519.96,-1
10835,0,590.87,-1
10836,0,579.85,-1
10837,0,434.15,-1
10838,0,456.49,-1
10839,0,504.78,-1
10840,0,449.14,-1
10841,0,481.05,-1
10842,0,439.68,-1
10843,0,583.49,-1
10844,0,493.07,-1
10845,1,580.64,58
10846,0,433.66,-1
10847,0,474.54,-1
10848,0,591.61,-1
10849,0,533.44,-1
10850,0,516.06,-1
10851,0,473.70,-1
10852,0,576.11,-1
10853,0,519.31,-1
10854,0,419.85,-1
10855,0,528.71,-1
10856,0,556.10,-1
10857,0,567.59,-1
10858,0,459.22,-1
10859,0,597.96,-1
10860,0,427.22,-1
10861,0,457.16,-1
10862,0,423.70,-1
10863,0,420.93,-1
10864,0,502.40,-1
10865,0,515.52,-1
10866,0,435.07,-1
10867,0,537.34,-1
10868,0,575.35,-1
10869,0,538.68,-1
10870,0,439.54,-1
10871,0,526.54,-1
10872,0,591.93,-1
10873,0,481.43,-1
10874,0,586.95,-1
10875,0,544.38,-1
10876,0,491.15,-1
10877,0,439.59,-1
10878,0,492.57,-1
10879,0,417.80,-1
10880,0,572.46,-1
10881,0,500.10,-1
10882,0,514.17,-1
10883,0,565.98,-1
10884,0,431.89,-1
10885,0,500.79,-1
10886,0,554.91,-1
10887,0,464.27,-1
10888,0,585.42,-1
10889,0,552.43,-1
10890,0,555.67,-1
10891,0,535.47,-1
10892,0,541.18,-1
10893,0,547.41,-1
10894,0,528.57,-1
10895,0,431.35,-1
10896,1,529.49,100
10897,0,406.05,-1
10898,0,433.59,-1
10899,0,596.66,-1
10900,0,554.48,-1
10901,0,406.00,-1
10902,0,502.87,-1
10903,0,481.68,-1
10904,0,433.92,-1
10905,0,478.35,-1
10906,0,584.90,-1
10907,0,422.75,-1
10908,0,593.61,-1
10909,0,530.68,-1
10910,0,452.47,-1
10911,0,536.67,-1
10912,0,591.63,-1
10913,0,581.71,-1
10914,0,588.60,-1
10915,0,569.99,-1
10916,0,578.27,-1
10917,0,500.00,-1
10918,0,573.96,-1
10919,0,544.07,-1
10920,0,435.54,-1
10921,0,440.52,-1
10922,0,458.83,-1
10923,0,577.64,-1
10924,0,578.26,-1
10925,0,557.14,-1
10926,0,597.74,-1
10927,0,405.31,-1
10928,0,412.89,-1
10929,0,472.92,-1
10930,0,479.46,-1
10931,0,568.96,-1
10932,0,418.52,-1
10933,0,474.63,-1
10934,0,440.46,-1
10935,0,592.47,-1
10936,0,474.52,-1
10937,0,444.56,-1
10938,0,498.52,-1
10939,0,414.64,-1
10940,0,474.70,-1
10941,0,473.17,-1
10942,0,487.73,-1
10943,0,503.43,-1
10944,0,430.03,-1
10945,0,419.58,-1
10946,0,535.35,-1
10947,0,477.21,-1
10948,0,462.38,-1
10949,0,471.03,-1
10950,0,501.50,-1
10951,0,446.08,-1
10952,0,454.19,-1
10953,0,592.58,-1
10954,0,473.28,-1
10955,0,562.38,-1
10956,0,471.16,-1
10957,0,425.49,-1
10958,0,414.59,-1
10959,0,440.41,-1
10960,0,597.98,-1
10961,0,484.09,-1
10962,0,597.72,-1
10963,0,571.03,-1
10964,0,521.01,-1
10965,0,434.75,-1
10966,0,433.11,-1
10967,0,555.07,-1
10968,0,448.59,-1
10969,0,495.28,-1
10970,0,481.05,-1
10971,0,511.41,-1
10972,0,443.96,-1
10973,0,546.51,-1
10974,0,590.48,-1
10975,0,546.15,-1
10976,0,449.27,-1
10977,0,569.31,-1
10978,0,430.82,-1
10979,0,466.64,-1
10980,0,476.91,-1
10981,0,510.46,-1
10982,0,469.79,-1
10983,0,462.64,-1
10984,0,431.54,-1
10985,0,477.90,-1
10986,0,538.04,-1
10987,0,549.67,-1
10988,0,595.04,-1
10989,0,525.90,-1
10990,0,518.80,-1
10991,0,409.39,-1
10992,0,554.63,-1
10993,0,489.63,-1
10994,0,447.06,-1
10995,0,597.67,-1
10996,0,402.02,-1
10997,0,494.96,-1
10998,0,585.17,-1
10999,0,445.62,-1
11000,0,447.97,-1
11001,0,426.14,-1
11002,0,539.36,-1
11003,0,532.71,-1
11004,0,532.71,-1
11005,0,541.65,-1
11006,0,539.84,-1
11007,0,409.93,-1
11008,0,585.12,-1
11009,0,544.16,-1
11010,0,510.42,-1
11011,0,505.15,-1
11012,0,564.10,-1
11013,0,491.08,-1
11014,0,572.39,-1
11015,0,539.34,-1
11016,0,482.15,-1
11017,0,542.79,-1
11018,0,559.22,-1
11019,0,546.21,-1
11020,0,522.69,-1
11021,0,449.84,-1
11022,0,438.40,-1
11023,0,566.62,-1
11024,0,416.71,-1
11025,0,421.09,-1
11026,0,433.55,-1
11027,0,509.98,-1
11028,0,504.48,-1
11029,0,485.96,-1
11030,0,550.41,-1
11031,0,542.29,-1
11032,0,428.43,-1
11033,0,460.12,-1
11034,0,544.92,-1
11035,0,524.52,-1
11036,0,455.39,-1
11037,0,488.01,-1
11038,0,592.96,-1
11039,0,566.48,-1
11040,0,520.69,-1
11041,0,575.12,-1
11042,0,534.50,-1
11043,0,510.51,-1
11044,0,501.18,-1
11045,0,463.38,-1
11046,0,552.40,-1
11047,0,489.59,-1
11048,0,508.17,-1
11049,0,555.40,-1
11050,0,593.15,-1
11051,0,563.32,-1
11052,0,489.22,-1
11053,0,517.47,-1
11054,0,421.66,-1
11055,0,524.80,-1
11056,0,562.58,-1
11057,0,593.25,-1
11058,0,526.84,-1
11059,0,439.30,-1
11060,0,440.99,-1
11061,0,449.36,-1
11062,0,535.83,-1
11063,0,527.29,-1
11064,0,511.16,-1
11065,0,491.83,-1
11066,0,474.36,-1
11067,0,553.60,-1
11068,0,518.73,-1
11069,0,481.75,-1
11070,0,595.59,-1
11071,0,476.81,-1
11072,0,437.66,-1
11073,0,581.06,-1
11074,0,481.53,-1
11075,0,419.02,-1
11076,0,571.04,-1
11077,0,450.58,-1
11078,0,527.98,-1
11079,0,553.76,-1
11080,0,542.74,-1
11081,0,440.91,-1
11082,0,495.18,-1
11083,0,461.62,-1
11084,0,469.39,-1
11085,0,525.18,-1
11086,1,430.13,-1
11087,0,454.44,-1
11088,0,510.09,-1
11089,0,436.50,-1
11090,0,586.47,-1
11091,0,585.95,-1
11092,0,595.17,-1
11093,0,411.06,-1
11094,0,535.91,-1
11095,0,575.14,-1
11096,0,462.05,-1
11097,0,523.87,-1
11098,0,533.90,-1
11099,0,425.84,-1
11100,0,564.98,-1
11101,0,479.72,-1
11102,0,414.19,-1
11103,0,584.63,-1
11104,0,526.89,-1
11105,0,456.08,-1
11106,0,576.93,-1
11107,0,459.70,-1
11108,0,568.12,-1
11109,0,522.27,-1
11110,0,476.41,-1
11111,0,436.76,-1
11112,0,494.10,-1
11113,0,514.47,-1
11114,0,417.83,-1
11115,0,432.21,-1
11116,0,507.55,-1
11117,0,428.25,-1
11118,0,481.42,-1
11119,0,401.34,-1
11120,0,534.39,-1
11121,0,571.19,-1
11122,0,563.70,-1
11123,0,467.10,-1
11124,0,531.12,-1
11125,0,463.10,-1
11126,0,418.43,-1
11127,0,585.01,-1
11128,0,451.90,-1
11129,0,469.85,-1
11130,0,431.85,-1
11131,0,572.55,-1
11132,1,516.69,76
11133,0,428.99,-1
11134,0,565.27,-1
11135,0,554.89,-1
11136,0,527.56,-1
11137,0,534.06,-1
11138,0,482.10,-1
11139,0,430.50,-1
11140,0,541.33,-1
11141,0,571.58,-1
11142,0,466.91,-1
11143,0,420.07,-1
11144,0,523.54,-1
11145,0,567.92,-1
11146,0,596.64,-1
11147,0,431.19,-1
11148,0,555.01,-1
11149,0,411.62,-1
11150,0,503.71,-1
11151,0,401.09,-1
11152,0,424.81,-1
11153,0,412.34,-1
11154,0,558.37,-1
11155,0,599.81,-1
11156,0,520.14,-1
11157,0,434.92,-1
11158,0,459.19,-1
11159,0,437.79,-1
11160,0,469.45,-1
11161,0,501.41,-1
11162,0,524.27,-1
11163,0,469.51,-1
11164,0,467.47,-1
11165,0,417.57,-1
11166,0,404.17,-1
11167,0,459.15,-1
11168,0,572.65,-1
11169,0,575.64,-1
11170,0,588.16,-1
11171,0,500.19,-1
11172,0,452.94,-1
11173,0,489.59,-1
11174,0,421.10,-1
11175,0,492.49,-1
11176,0,457.95,-1
11177,0,427.39,-1
11178,0,467.77,-1
11179,0,417.02,-1
11180,0,566.91,-1
11181,0,467.36,-1
11182,0,599.24,-1
11183,0,433.26,-1
11184,0,513.32,-1
11185,0,408.97,-1
11186,0,564.07,-1
11187,0,483.61,-1
11188,0,442.05,-1
11189,0,598.93,-1
11190,0,452.25,-1
11191,0,565.06,-1
11192,0,441.45,-1
11193,0,492.37,-1
11194,0,551.41,-1
11195,0,463.09,-1
11196,0,483.30,-1
11197,0,409.54,-1
11198,0,445.46,-1
11199,0,494.25,-1
11200,0,124.75,-1
11201,0,165.44,-1
11202,0,132.86,-1
11203,0,176.36,-1
11204,0,197.56,-1
11205,0,126.03,-1
11206,0,195.75,-1
11207,0,182.51,-1
11208,0,130.28,-1
11209,0,137.61,-1
11210,0,131.19,-1
11211,0,111.64,-1
11212,0,178.08,-1
11213,0,176.55,-1
11214,0,199.78,-1
11215,0,142.52,-1
11216,0,139.14,-1
11217,0,150.38,-1
11218,0,166.02,-1
11219,0,190.25,-1
11220,0,188.52,-1
11221,0,123.89,-1
11222,0,132.95,-1
11223,0,170.47,-1
11224,0,137.00,-1
11225,0,158.00,-1
11226,0,169.68,-1
11227,0,143.57,-1
11228,0,173.18,-1
11229,0,166.91,-1
11230,0,145.59,-1
11231,0,183.97,-1
11232,0,164.61,-1
11233,1,124.06,59
11234,0,197.74,-1
11235,0,172.84,-1
11236,0,176.67,-1
11237,0,136.93,-1
11238,0,198.67,-1
11239,0,196.70,-1
11240,0,127.77,-1
11241,0,166.13,-1
11242,0,118.20,-1
11243,0,167.35,-1
11244,0,157.08,-1
11245,0,156.74,-1
11246,0,111.58,-1
11247,0,184.56,-1
11248,0,173.38,-1
11249,0,153.96,-1
11250,0,144.51,-1
11251,0,172.26,-1
11252,0,114.14,-1
11253,0,182.67,-1
11254,0,171.65,-1
11255,0,176.38,-1
11256,0,152.62,-1
11257,0,156.53,-1
11258,0,138.40,-1
11259,0,111.96,-1
11260,0,190.55,-1
11261,0,112.62,-1
11262,0,147.39,-1
11263,0,140.76,-1
11264,1,168.57,61
11265,0,104.56,-1
11266,0,173.57,-1
11267,0,198.49,-1
11268,0,117.85,-1
11269,0,141.88,-1
11270,0,151.09,-1
11271,0,156.45,-1
11272,0,116.44,-1
11273,0,140.45,-1
11274,0,127.59,-1
11275,0,114.57,-1
11276,0,121.03,-1
11277,0,145.60,-1
11278,0,149.72,-1
11279,0,122.40,-1
11280,0,173.33,-1
11281,0,120.83,-1
11282,0,103.40,-1
11283,0,103.99,-1
11284,0,104.93,-1
11285,0,156.03,-1
11286,0,168.29,-1
11287,0,188.50,-1
11288,0,188.98,-1
11289,0,151.80,-1
11290,1,169.21,-1
11291,0,181.46,-1
11292,0,128.23,-1
11293,0,123.64,-1
11294,0,109.62,-1
11295,0,141.25,-1
11296,0,180.09,-1
11297,0,158.07,-1
11298,0,145.97,-1
11299,0,182.99,-1
11300,0,114.70,-1
11301,0,105.86,-1
11302,0,174.39,-1
11303,0,172.44,-1
11304,0,189.15,-1
11305,0,169.00,-1
11306,0,100.92,-1
11307,0,153.39,-1
11308,0,106.40,-1
11309,0,137.20,-1
11310,0,168.58,-1
11311,0,184.91,-1
11312,0,129.27,-1
11313,0,117.13,-1
11314,0,145.03,-1
11315,0,110.54,-1
11316,0,195.43,-1
11317,0,112.94,-1
11318,0,155.31,-1
11319,0,149.44,-1
11320,0,192.16,-1
11321,0,181.28,-1
11322,0,134.78,-1
11323,0,190.67,-1
11324,0,107.04,-1
11325,0,122.04,-1
11326,0,176.35,-1
11327,0,156.78,-1
11328,0,137.68,-1
11329,0,138.10,-1
11330,0,133.17,-1
11331,0,127.12,-1
11332,0,139.28,-1
11333,0,140.64,-1
11334,0,139.26,-1
11335,1,128.72,94
11336,0,166.40,-1
11337,0,173.91,-1
11338,0,119.69,-1
11339,0,197.84,-1
11340,0,116.45,-1
11341,0,101.77,-1
11342,0,187.59,-1
11343,0,138.02,-1
11344,0,115.17,-1
11345,0,121.49,-1
11346,0,153.43,-1
11347,0,139.93,-1
11348,0,118.87,-1
11349,0,110.71,-1
11350,0,199.42,-1
11351,0,170.98,-1
11352,0,170.45,-1
11353,0,112.03,-1
11354,0,141.40,-1
11355,0,159.59,-1
11356,0,159.39,-1
11357,0,114.06,-1
11358,0,189.59,-1
11359,0,159.56,-1
11360,0,123.16,-1
11361,0,146.92,-1
11362,0,154.89,-1
11363,0,198.87,-1
11364,0,145.14,-1
11365,0,113.98,-1
11366,0,128.50,-1
11367,1,137.20,-1
11368,0,177.40,-1
11369,0,164.07,-1
11370,0,147.14,-1
11371,0,117.22,-1
11372,0,140.38,-1
11373,0,169.78,-1
11374,0,154.22,-1
11375,0,160.28,-1
11376,0,182.31,-1
11377,0,110.18,-1
11378,0,191.22,-1
11379,0,155.54,-1
11380,0,153.87,-1
11381,0,140.75,-1
11382,0,162.27,-1
11383,0,187.56,-1
11384,0,194.79,-1
11385,0,149.56,-1
11386,0,120.78,-1
11387,0,137.49,-1
11388,0,161.28,-1
11389,0,193.38,-1
11390,0,195.00,-1
11391,0,156.69,-1
11392,0,103.51,-1
11393,0,185.06,-1
11394,0,199.50,-1
11395,0,144.71,-1
11396,0,170.04,-1
11397,0,159.55,-1
11398,0,162.68,-1
11399,0,179.00,-1
11400,0,142.08,-1
11401,0,126.94,-1
11402,0,129.36,-1
11403,0,116.52,-1
11404,0,170.58,-1
11405,0,176.59,-1
11406,0,127.33,-1
11407,0,149.01,-1
11408,0,160.49,-1
11409,0,156.84,-1
11410,0,149.98,-1
11411,0,107.36,-1
11412,0,124.49,-1
11413,0,171.39,-1
11414,0,148.12,-1
11415,0,134.73,-1
11416,0,109.35,-1
11417,0,161.07,-1
11418,0,148.12,-1
11419,0,113.72,-1
11420,0,153.37,-1
11421,0,156.36,-1
11422,0,149.49,-1
11423,0,133.93,-1
11424,0,163.86,-1
11425,0,121.30,-1
11426,0,145.63,-1
11427,0,114.61,-1
11428,0,197.84,-1
11429,0,191.93,-1
11430,0,101.06,-1
11431,0,120.60,-1
11432,0,114.09,-1
11433,0,177.00,-1
11434,0,132.56,-1
11435,0,123.22,-1
11436,0,119.07,-1
11437,0,144.36,-1
11438,0,147.38,-1
11439,0,176.11,-1
11440,0,123.84,-1
11441,0,192.94,-1
11442,0,130.54,-1
11443,0,186.95,-1
11444,0,108.23,-1
11445,0,177.55,-1
11446,0,185.86,-1
11447,0,134.20,-1
11448,0,180.81,-1
11449,0,196.21,-1
11450,0,103.10,-1
11451,0,114.01,-1
11452,0,175.11,-1
11453,0,138.06,-1
11454,0,142.05,-1
11455,0,192.61,-1
11456,0,151.20,-1
11457,1,110.75,-1
11458,0,183.99,-1
11459,0,153.87,-1
11460,0,111.53,-1
11461,0,124.41,-1
11462,0,162.75,-1
11463,0,188.16,-1
11464,0,119.51,-1
11465,0,197.43,-1
11466,0,138.99,-1
11467,0,116.99,-1
11468,0,128.31,-1
11469,0,169.33,-1
11470,0,141.75,-1
11471,0,126.32,-1
11472,0,160.01,-1
11473,1,129.30,95
11474,0,112.90,-1
11475,0,116.96,-1
11476,0,138.56,-1
11477,0,142.13,-1
11478,0,158.15,-1
11479,0,175.47,-1
11480,0,140.29,-1
11481,0,154.24,-1
11482,0,179.84,-1
11483,0,102.60,-1
11484,0,118.27,-1
11485,0,177.71,-1
11486,0,101.48,-1
11487,0,192.10,-1
11488,0,191.94,-1
11489,0,129.22,-1
11490,0,149.47,-1
11491,0,102.20,-1
11492,0,150.07,-1
11493,0,129.15,-1
11494,0,154.54,-1
11495,0,158.15,-1
11496,0,128.06,-1
11497,0,144.09,-1
11498,0,185.90,-1
11499,0,171.73,-1
11500,0,101.30,-1
11501,0,149.81,-1
11502,0,185.35,-1
11503,0,182.30,-1
11504,0,193.04,-1
11505,0,134.35,-1
11506,0,144.48,-1
11507,0,115.50,-1
11508,0,110.22,-1
11509,0,117.85,-1
11510,0,190.96,-1
11511,0,162.57,-1
11512,1,113.83,122
11513,0,105.25,-1
11514,0,189.63,-1
11515,0,124.76,-1
11516,0,116.63,-1
11517,0,118.32,-1
11518,0,108.28,-1
11519,0,106.20,-1
11520,1,159.92,100
11521,0,159.94,-1
11522,0,123.00,-1
11523,0,177.27,-1
11524,0,176.97,-1
11525,0,193.19,-1
11526,0,100.55,-1
11527,0,142.78,-1
11528,0,156.90,-1
11529,0,133.98,-1
11530,0,199.14,-1
11531,0,105.99,-1
11532,0,102.20,-1
11533,0,163.66,-1
11534,0,112.37,-1
11535,0,157.36,-1
11536,0,109.32,-1
11537,0,120.00,-1
11538,0,182.40,-1
11539,0,157.68,-1
11540,1,190.52,127
11541,0,124.50,-1
11542,1,127.53,108
11543,0,131.28,-1
11544,0,146.52,-1
11545,0,101.09,-1
11546,0,154.52,-1
11547,0,136.85,-1
11548,0,180.34,-1
11549,0,156.14,-1
11550,0,104.83,-1
11551,0,141.50,-1
11552,0,191.67,-1
11553,0,172.15,-1
11554,0,156.43,-1
11555,0,112.54,-1
11556,0,190.75,-1
11557,0,162.12,-1
11558,0,173.80,-1
11559,0,178.59,-1
11560,0,191.82,-1
11561,0,107.65,-1
11562,0,123.59,-1
11563,0,105.06,-1
11564,0,161.60,-1
11565,0,195.01,-1
11566,0,131.42,-1
11567,0,148.80,-1
11568,0,165.55,-1
11569,0,112.43,-1
11570,0,197.40,-1
11571,0,155.97,-1
11572,0,155.54,-1
11573,0,153.24,-1
11574,0,103.00,-1
11575,0,127.22,-1
11576,0,102.55,-1
11577,0,174.03,-1
11578,0,135.85,-1
11579,0,190.41,-1
11580,0,112.66,-1
11581,0,105.75,-1
11582,0,103.66,-1
11583,0,117.77,-1
11584,0,156.09,-1
11585,0,157.92,-1
11586,0,170.32,-1
11587,0,145.68,-1
11588,0,118.48,-1
11589,0,150.70,-1
11590,0,120.42,-1
11591,0,157.03,-1
11592,0,121.03,-1
11593,0,188.22,-1
11594,0,144.26,-1
11595,0,176.79,-1
11596,0,120.39,-1
11597,0,191.69,-1
11598,1,100.52,110
11599,0,167.30,-1
11600,0,385.80,-1
11601,0,359.25,-1
11602,0,325.66,-1
11603,0,205.38,-1
11604,0,389.78,-1
11605,0,203.97,-1
11606,0,340.01,-1
11607,0,225.14,-1
11608,0,341.75,-1
11609,0,258.10,-1
11610,0,272.70,-1
11611,0,373.77,-1
11612,0,211.47,-1
11613,0,267.24,-1
11614,0,292.43,-1
11615,0,313.52,-1
11616,0,395.64,-1
11617,0,247.53,-1
11618,0,345.04,-1
11619,0,266.13,-1
11620,0,254.26,-1
11621,0,228.79,-1
11622,0,219.79,-1
11623,0,203.29,-1
11624,0,209.73,-1
11625,0,346.73,-1
11626,0,387.77,-1
11627,0,241.30,-1
11628,0,225.73,-1
11629,0,320.70,-1
11630,0,350.18,-1
11631,0,219.07,-1
11632,0,223.43,-1
11633,0,387.31,-1
11634,0,271.27,-1
11635,0,227.58,-1
11636,0,255.34,-1
11637,0,250.72,-1
11638,0,325.80,-1
11639,0,370.41,-1
11640,0,276.03,-1
11641,0,398.59,-1
11642,0,292.90,-1
11643,0,230.79,-1
11644,0,234.90,-1
11645,0,300.05,-1
11646,0,300.50,-1
11647,0,284.66,-1
11648,0,239.37,-1
11649,0,217.73,-1
11650,0,316.87,-1
11651,0,227.54,-1
11652,0,301.24,-1
11653,0,362.06,-1
11654,0,218.25,-1
11655,0,378.41,-1
11656,0,205.01,-1
11657,0,262.20,-1
11658,0,248.37,-1
11659,0,389.41,-1
11660,0,370.67,-1
11661,0,336.29,-1
11662,0,348.61,-1
11663,0,378.85,-1
11664,0,274.76,-1
11665,0,304.42,-1
11666,0,246.89,-1
11667,0,287.22,-1
11668,0,298.50,-1
11669,0,337.84,-1
11670,0,314.71,-1
11671,0,333.15,-1
11672,0,328.26,-1
11673,0,221.76,-1
11674,0,210.53,-1
11675,0,203.57,-1
11676,0,243.21,-1
11677,0,367.16,-1
11678,0,210.67,-1
11679,0,338.21,-1
11680,0,209.75,-1
11681,0,311.99,-1
11682,0,382.54,-1
11683,0,371.19,-1
11684,0,251.47,-1
11685,0,368.62,-1
11686,0,266.62,-1
11687,0,244.35,-1
11688,0,201.24,-1
11689,0,313.48,-1
11690,0,251.43,-1
11691,0,371.35,-1
11692,0,266.52,-1
11693,0,282.89,-1
11694,0,250.25,-1
11695,0,206.38,-1
11696,0,203.54,-1
11697,0,268.12,-1
11698,0,325.29,-1
11699,0,236.77,-1
11700,0,248.75,-1
11701,0,212.69,-1
11702,0,251.14,-1
11703,0,340.16,-1
11704,0,222.48,-1
11705,0,299.41,-1
11706,0,310.36,-1
11707,1,317.79,-1
11708,0,331.01,-1
11709,0,244.00,-1
11710,0,347.45,-1
11711,0,333.74,-1
11712,0,350.95,-1
11713,0,333.21,-1
11714,0,329.72,-1
11715,0,324.56,-1
11716,0,344.53,-1
11717,0,231.91,-1
11718,0,321.43,-1
11719,0,361.00,-1
11720,0,329.48,-1
11721,0,381.11,-1
11722,0,380.49,-1
11723,0,365.32,-1
11724,0,304.04,-1
11725,0,361.18,-1
11726,0,394.31,-1
11727,0,373.03,-1
11728,0,246.03,-1
11729,0,313.74,-1
11730,0,241.08,-1
11731,0,296.49,-1
11732,0,397.39,-1
11733,0,396.89,-1
11734,0,323.50,-1
11735,0,357.03,-1
11736,0,250.04,-1
11737,0,316.64,-1
11738,0,305.24,-1
11739,0,329.11,-1
11740,0,280.08,-1
11741,0,375.61,-1
11742,0,228.88,-1
11743,0,267.57,-1
11744,0,249.34,-1
11745,0,241.59,-1
11746,0,391.12,-1
11747,0,287.36,-1
11748,1,387.37,-1
11749,0,235.89,-1
11750,0,216.06,-1
11751,0,210.74,-1
11752,0,214.47,-1
11753,0,218.63,-1
11754,0,399.04,-1
11755,0,310.99,-1
11756,0,339.66,-1
11757,0,219.94,-1
11758,0,311.41,-1
11759,0,303.86,-1
11760,0,327.08,-1
11761,0,284.35,-1
11762,0,260.72,-1
11763,0,388.98,-1
11764,0,360.46,-1
11765,0,208.22,-1
11766,0,264.99,-1
11767,0,265.58,-1
11768,0,266.13,-1
11769,0,280.28,-1
11770,0,216.23,-1
11771,0,234.98,-1
11772,0,232.77,-1
11773,1,310.91,-1
11774,0,335.74,-1
11775,0,207.13,-1
11776,0,263.22,-1
11777,0,389.87,-1
11778,0,346.20,-1
11779,0,343.42,-1
11780,0,309.00,-1
11781,0,201.72,-1
11782,0,328.74,-1
11783,0,225.33,-1
11784,0,309.99,-1
11785,0,219.27,-1
11786,0,297.66,-1
11787,0,332.78,-1
11788,0,257.26,-1
11789,0,349.45,-1
11790,0,390.44,-1
11791,0,276.11,-1
11792,0,205.22,-1
11793,0,320.85,-1
11794,0,247.09,-1
11795,0,254.79,-1
11796,0,305.62,-1
11797,0,250.89,-1
11798,0,374.22,-1
11799,0,257.31,-1
11800,0,222.93,-1
11801,0,329.41,-1
11802,0,224.11,-1
11803,0,348.62,-1
11804,0,337.95,-1
11805,0,233.48,-1
11806,0,254.81,-1
11807,0,263.28,-1
11808,0,379.03,-1
11809,0,394.23,-1
11810,0,353.12,-1
11811,0,249.14,-1
11812,0,395.05,-1
11813,0,256.17,-1
11814,0,238.64,-1
11815,0,295.48,-1
11816,0,208.12,-1
11817,0,379.31,-1
11818,0,237.88,-1
11819,0,344.48,-1
11820,0,221.99,-1
11821,0,258.54,-1
11822,0,398.91,-1
11823,0,311.88,-1
11824,0,352.88,-1
11825,0,262.86,-1
11826,0,218.97,-1
11827,0,298.44,-1
11828,0,321.38,-1
11829,0,266.06,-1
11830,0,248.41,-1
11831,0,368.37,-1
11832,0,348.68,-1
11833,0,247.20,-1
11834,0,297.55,-1
11835,0,296.30,-1
11836,0,353.04,-1
11837,0,303.91,-1
11838,0,318.49,-1
11839,0,325.89,-1
11840,0,247.66,-1
11841,0,211.25,-1
11842,0,335.95,-1
11843,0,267.13,-1
11844,0,362.13,-1
11845,0,386.85,-1
11846,0,337.95,-1
11847,0,371.68,-1
11848,0,210.78,-1
11849,0,368.52,-1
11850,0,355.70,-1
11851,0,353.98,-1
11852,0,266.27,-1
11853,0,203.13,-1
11854,0,298.94,-1
11855,0,306.88,-1
11856,0,380.84,-1
11857,0,285.05,-1
11858,0,300.82,-1
11859,0,259.04,-1
11860,0,373.08,-1
11861,0,203.38,-1
11862,0,310.88,-1
11863,0,320.81,-1
11864,0,379.77,-1
11865,0,399.73,-1
11866,0,254.44,-1
11867,0,205.05,-1
11868,0,370.80,-1
11869,0,208.56,-1
11870,0,265.84,-1
11871,0,378.81,-1
11872,0,325.37,-1
11873,0,298.56,-1
11874,0,333.24,-1
11875,0,281.96,-1
11876,0,251.83,-1
11877,0,205.69,-1
11878,0,355.94,-1
11879,0,296.91,-1
11880,0,256.13,-1
11881,0,286.96,-1
11882,0,299.03,-1
11883,0,281.22,-1
11884,0,300.36,-1
11885,0,308.67,-1
11886,0,262.36,-1
11887,1,294.85,121
11888,0,271.45,-1
11889,0,382.64,-1
11890,0,234.97,-1
11891,0,331.35,-1
11892,0,269.85,-1
11893,0,387.58,-1
11894,0,223.48,-1
11895,0,205.26,-1
11896,1,230.28,100
11897,0,307.07,-1
11898,0,389.56,-1
11899,0,399.65,-1
11900,0,345.95,-1
11901,0,277.63,-1
11902,0,325.21,-1
11903,0,289.65,-1
11904,0,205.29,-1
11905,0,301.15,-1
11906,0,224.30,-1
11907,0,325.51,-1
11908,0,204.71,-1
11909,0,346.77,-1
11910,0,306.45,-1
11911,0,261.25,-1
11912,0,283.44,-1
11913,0,209.86,-1
11914,0,342.06,-1
11915,0,361.77,-1
11916,0,255.53,-1
11917,0,353.77,-1
11918,0,368.25,-1
11919,0,267.22,-1
11920,0,320.30,-1
11921,0,387.16,-1
11922,0,375.56,-1
11923,0,245.33,-1
11924,0,314.18,-1
11925,0,202.58,-1
11926,0,393.49,-1
11927,0,357.78,-1
11928,0,311.60,-1
11929,0,308.54,-1
11930,0,330.97,-1
11931,0,346.90,-1
11932,0,309.95,-1
11933,0,356.91,-1
11934,0,343.08,-1
11935,0,311.05,-1
11936,0,334.30,-1
11937,0,383.04,-1
11938,0,364.25,-1
11939,0,243.38,-1
11940,0,279.83,-1
11941,0,364.99,-1
11942,0,356.20,-1
11943,0,341.44,-1
11944,0,245.70,-1
11945,0,376.06,-1
11946,0,397.68,-1
11947,0,301.14,-1
11948,0,245.11,-1
11949,0,248.50,-1
11950,1,366.56,-1
11951,0,345.43,-1
11952,0,224.29,-1
11953,0,309.74,-1
11954,0,319.10,-1
11955,0,302.95,-1
11956,0,307.12,-1
11957,0,325.71,-1
11958,0,298.27,-1
11959,0,257.88,-1
11960,0,336.49,-1
11961,0,359.98,-1
11962,0,269.44,-1
11963,0,338.04,-1
11964,0,350.99,-1
11965,0,390.73,-1
11966,0,292.45,-1
11967,0,266.25,-1
11968,0,382.83,-1
11969,0,346.70,-1
11970,0,386.61,-1
11971,0,228.95,-1
11972,0,319.15,-1
11973,0,260.75,-1
11974,0,234.20,-1
11975,0,347.38,-1
11976,0,240.00,-1
11977,0,283.91,-1
11978,0,265.66,-1
11979,0,355.31,-1
11980,0,230.31,-1
11981,0,322.35,-1
11982,1,202.66,137
11983,0,319.65,-1
11984,0,205.78,-1
